date,property_id,property_type,submarket,building_sf,year_built,occupancy,noi,market_rent,in_place_rent,going_in_cap,opex_ratio,walt,tenant_concentration,capex_need,property_quality,units,primary_risk,employment_density,treasury_rate,market_vacancy,transaction_cap_rate,transaction_price,noi_growth_realized,next_year_noi,next_year_cap_rate,next_year_value
2019-06-30,OC-MULT-03,Multifamily,Anaheim,45018,1956,0.971,0.7864,2613.43,2522.722,0.0512,0.337,0.9,0.136,0.3444,0.176,41.0,Market / Lease-up Risk,950.98,0.042,0.03387689613750679,0.0512,15.3594,0.039,0.8171,0.05299,15.4196
2019-06-30,OC-MULT-07,Multifamily,Irvine,49968,1955,0.931,0.6238,2762.56,2871.161,0.0503,0.409,1.4,0.274,0.164,0.092,36.0,Market / Lease-up Risk,1393.94,0.042,0.0323782182599173,0.0503,12.4016,0.02469,0.6392,0.0517,12.3629
2019-06-30,OC-MULT-103,Multifamily,Santa Ana,58328,1969,0.936,0.7872,2713.8,2709.342,0.0562,0.409,0.9,0.46,0.4482,0.398,46.0,Market / Lease-up Risk,2296.3,0.042,0.04123299075449212,0.0562,14.0071,0.04592,0.8234,0.05154,15.9743
2019-06-30,OC-MULT-107,Multifamily,Costa Mesa,30855,1955,0.95,0.5545,2333.28,2359.411,0.056,0.335,0.9,0.243,0.1608,0.133,33.0,Market / Lease-up Risk,3250.0,0.042,0.027537746114043644,0.056,9.9018,0.04507,0.5795,0.05086,11.3933
2019-06-30,OC-MULT-11,Multifamily,Newport Beach,38290,1975,0.944,0.7717,3108.11,3021.618,0.0544,0.361,1.1,0.376,0.4655,0.627,35.0,Market / Lease-up Risk,5400.0,0.042,0.022883102097810783,0.0544,14.1857,0.03962,0.8023,0.05197,15.4385
2019-06-30,OC-MULT-111,Multifamily,Fullerton,85560,1955,0.977,1.1577,2669.63,2750.977,0.0491,0.372,1.4,0.174,0.7044,0.102,62.0,Market / Lease-up Risk,1500.0,0.042,0.022132010139534114,0.0491,23.5784,0.02885,1.1911,0.05216,22.8352
2019-06-30,OC-MULT-115,Multifamily,Anaheim,77616,1962,0.955,1.1353,2812.94,2766.811,0.0572,0.338,1.5,0.119,0.2254,0.302,56.0,Market / Lease-up Risk,950.98,0.042,0.01,0.0572,19.8479,0.01301,1.1501,0.0511,22.5059
2019-06-30,OC-MULT-119,Multifamily,Irvine,38000,1985,0.956,1.009,3743.04,3799.913,0.0481,0.369,0.8,0.706,0.465,0.648,38.0,Market / Lease-up Risk,1393.94,0.042,0.03664860519704563,0.0481,20.9771,0.03714,1.0465,0.05142,20.3502
2019-06-30,OC-MULT-123,Multifamily,Newport Beach,74907,1991,0.947,1.5496,3556.56,3623.751,0.0465,0.379,0.8,0.027,1.0365,0.877,63.0,Market / Lease-up Risk,5400.0,0.042,0.054981246394116834,0.0465,33.3247,0.0496,1.6265,0.05143,31.6237
2019-06-30,OC-MULT-127,Multifamily,Orange,32736,1959,0.953,0.5781,3869.36,3875.959,0.0541,0.427,0.8,0.329,0.1244,0.111,24.0,Market / Lease-up Risk,1148.15,0.042,0.03862364347355873,0.0541,10.6858,0.02891,0.5948,0.05158,11.5315
2019-06-30,OC-MULT-131,Multifamily,Santa Ana,46250,1963,0.942,1.0524,3048.2,3021.735,0.0552,0.357,1.5,0.425,0.3539,0.236,50.0,Market / Lease-up Risk,2296.3,0.042,0.039006999981907445,0.0552,19.0652,0.01595,1.0692,0.05175,20.6609
2019-06-30,OC-MULT-135,Multifamily,Costa Mesa,63308,1997,0.958,0.8323,2706.88,2715.465,0.0526,0.443,0.9,0.273,0.146,0.869,49.0,Market / Lease-up Risk,3250.0,0.042,0.04171124347731299,0.0526,15.8232,0.02074,0.8496,0.05202,16.3305
2019-06-30,OC-MULT-139,Multifamily,Fullerton,15296,1963,0.971,0.2864,2821.88,2931.512,0.0554,0.427,1.1,0.087,0.0914,0.226,16.0,Market / Lease-up Risk,1500.0,0.042,0.0441118644104261,0.0554,5.1697,0.02264,0.2929,0.05168,5.667
2019-06-30,OC-MULT-143,Multifamily,Anaheim,67766,1982,0.934,1.007,2607.88,2615.766,0.05,0.433,1.1,0.515,0.4094,0.632,62.0,Market / Lease-up Risk,950.98,0.042,0.0575165080067751,0.05,20.14,0.0295,1.0367,0.05249,19.7519
2019-06-30,OC-MULT-147,Multifamily,Irvine,31378,1979,0.966,0.4431,2316.31,2349.506,0.0506,0.401,0.9,0.043,0.2082,0.495,29.0,Market / Lease-up Risk,1393.94,0.042,0.04556933030176348,0.0506,8.7569,0.04961,0.4651,0.052,8.9444
2019-06-30,OC-MULT-15,Multifamily,Orange,22248,1982,0.927,0.3722,3220.19,3131.072,0.0527,0.411,1.2,0.091,0.1333,0.661,18.0,Market / Lease-up Risk,1148.15,0.042,0.036028333751326955,0.0527,7.0626,0.04691,0.3897,0.05246,7.4281
2019-06-30,OC-MULT-151,Multifamily,Newport Beach,69426,1968,0.956,0.9716,2778.11,2787.392,0.0548,0.437,1.0,0.248,0.181,0.444,57.0,Market / Lease-up Risk,5400.0,0.042,0.029447260213674054,0.0548,17.7299,0.02352,0.9944,0.05235,18.9948
2019-06-30,OC-MULT-155,Multifamily,Orange,46360,1966,0.932,0.7766,2877.65,2948.101,0.0539,0.365,1.1,0.219,0.4208,0.473,40.0,Market / Lease-up Risk,1148.15,0.042,0.026850919897155757,0.0539,14.4082,0.0245,0.7956,0.05188,15.337
2019-06-30,OC-MULT-159,Multifamily,Santa Ana,42795,1984,0.948,1.1106,3369.6,3239.534,0.0521,0.343,1.2,0.443,0.5039,0.579,45.0,Market / Lease-up Risk,2296.3,0.042,0.018655014680558395,0.0521,21.3167,0.03769,1.1525,0.05102,22.5862
2019-06-30,OC-MULT-163,Multifamily,Costa Mesa,61070,1962,0.937,1.0048,2419.88,2423.589,0.0494,0.373,1.1,0.485,0.1821,0.288,62.0,Market / Lease-up Risk,3250.0,0.042,0.03394424305968174,0.0494,20.3401,0.02595,1.0309,0.05137,20.0671
2019-06-30,OC-MULT-167,Multifamily,Fullerton,51418,1970,0.954,0.8126,2423.29,2377.339,0.057,0.344,0.8,0.083,0.0897,0.365,47.0,Market / Lease-up Risk,1500.0,0.042,0.03944188041904745,0.057,14.2561,0.03053,0.8374,0.05173,16.1873
2019-06-30,OC-MULT-171,Multifamily,Anaheim,48825,1968,0.978,0.7811,2344.77,2372.311,0.0548,0.336,0.8,0.183,0.0842,0.271,45.0,Market / Lease-up Risk,950.98,0.042,0.02852753708118061,0.0548,14.2536,0.02219,0.7984,0.05122,15.5878
2019-06-30,OC-MULT-175,Multifamily,Irvine,40889,1955,0.944,0.5431,2625.78,2584.303,0.0503,0.38,1.1,0.26,0.2878,0.187,31.0,Market / Lease-up Risk,1393.94,0.042,0.054672966326262284,0.0503,10.7972,0.02732,0.5579,0.05199,10.7311
2019-06-30,OC-MULT-179,Multifamily,Newport Beach,75006,1970,0.98,1.0804,2931.14,2861.926,0.0481,0.389,1.0,0.116,0.3935,0.455,54.0,Market / Lease-up Risk,5400.0,0.042,0.05896218949053157,0.0481,22.4615,0.01721,1.099,0.05265,20.8742
2019-06-30,OC-MULT-183,Multifamily,Orange,47796,1984,0.952,0.9357,3109.36,3125.567,0.0555,0.36,0.8,0.061,0.4755,0.62,42.0,Market / Lease-up Risk,1148.15,0.042,0.046068511880005526,0.0555,16.8595,0.02079,0.9552,0.05129,18.6208
2019-06-30,OC-MULT-187,Multifamily,Santa Ana,23294,1971,0.949,0.346,2382.18,2367.734,0.0498,0.315,0.9,0.549,0.1646,0.566,19.0,Market / Lease-up Risk,2296.3,0.042,0.02170359675037719,0.0498,6.9478,0.01814,0.3523,0.05293,6.6557
2019-06-30,OC-MULT-19,Multifamily,Santa Ana,56990,1980,0.945,0.6872,2460.31,2399.283,0.0563,0.387,1.0,0.061,0.2479,0.568,41.0,Market / Lease-up Risk,2296.3,0.042,0.04711279889395971,0.0563,12.206,0.02246,0.7026,0.05243,13.4017
2019-06-30,OC-MULT-191,Multifamily,Costa Mesa,39130,1968,0.959,0.747,3348.43,3412.859,0.0562,0.417,1.3,0.413,0.3174,0.498,35.0,Market / Lease-up Risk,3250.0,0.042,0.04683517173023796,0.0562,13.2918,0.0285,0.7683,0.05272,14.5723
2019-06-30,OC-MULT-195,Multifamily,Fullerton,25272,1974,0.954,0.4311,2738.75,2720.105,0.0474,0.397,1.0,0.172,0.2386,0.395,24.0,Market / Lease-up Risk,1500.0,0.042,0.06419623312936966,0.0474,9.0949,0.04215,0.4493,0.05289,8.4949
2019-06-30,OC-MULT-199,Multifamily,Anaheim,76464,1964,0.968,1.1287,2630.61,2632.744,0.0538,0.341,1.3,0.499,0.3385,0.435,59.0,Market / Lease-up Risk,950.98,0.042,0.048276667180754164,0.0538,20.9796,0.02435,1.1562,0.0523,22.1089
2019-06-30,OC-MULT-203,Multifamily,Irvine,90948,1998,0.952,1.28,2780.51,2776.257,0.052,0.377,1.0,0.021,0.3301,0.837,66.0,Market / Lease-up Risk,1393.94,0.042,0.046785260209741136,0.052,24.6154,0.04768,1.341,0.05175,25.912
2019-06-30,OC-MULT-207,Multifamily,Newport Beach,48906,1979,0.954,0.7895,3037.78,2920.197,0.0482,0.406,1.4,0.049,0.4864,0.747,39.0,Market / Lease-up Risk,5400.0,0.042,0.048786569862214677,0.0482,16.3797,0.00862,0.7963,0.05117,15.5626
2019-06-30,OC-MULT-211,Multifamily,Orange,57600,1969,0.945,0.9387,2288.19,2255.755,0.0482,0.405,1.1,0.748,0.1102,0.361,64.0,Market / Lease-up Risk,1148.15,0.042,0.041225751518613546,0.0482,19.4751,0.05217,0.9877,0.05132,19.2457
2019-06-30,OC-MULT-215,Multifamily,Santa Ana,33696,1990,0.976,0.4477,2329.46,2404.589,0.0489,0.356,1.5,0.551,0.249,0.834,26.0,Market / Lease-up Risk,2296.3,0.042,0.03060460438117153,0.0489,9.1554,0.0069,0.4508,0.0525,8.5865
2019-06-30,OC-MULT-219,Multifamily,Costa Mesa,53000,1958,0.934,0.8884,2535.2,2475.791,0.0504,0.379,1.2,0.273,0.458,0.155,53.0,Market / Lease-up Risk,3250.0,0.042,0.031505453161136635,0.0504,17.627,0.02011,0.9063,0.05249,17.2657
2019-06-30,OC-MULT-223,Multifamily,Fullerton,47712,1972,0.966,1.3728,3742.26,3836.371,0.0509,0.306,1.5,0.138,0.2968,0.353,48.0,Market / Lease-up Risk,1500.0,0.042,0.03795887314316275,0.0509,26.9705,0.02378,1.4054,0.05265,26.6919
2019-06-30,OC-MULT-227,Multifamily,Anaheim,65026,1989,0.957,1.1363,2459.41,2549.297,0.0511,0.327,1.0,0.549,0.4925,0.879,61.0,Market / Lease-up Risk,950.98,0.042,0.04543191887181795,0.0511,22.2368,0.00312,1.1398,0.05322,21.4196
2019-06-30,OC-MULT-23,Multifamily,Costa Mesa,67914,1970,0.964,0.9603,3117.6,3162.389,0.0568,0.428,1.1,0.382,0.1762,0.42,49.0,Market / Lease-up Risk,3250.0,0.042,0.038583008455922704,0.0568,16.9067,-0.00767,0.9529,0.05217,18.2656
2019-06-30,OC-MULT-231,Multifamily,Irvine,53924,1993,0.956,1.0645,2689.55,2604.314,0.0507,0.323,1.1,0.336,0.245,0.919,52.0,Market / Lease-up Risk,1393.94,0.042,0.04534052114370979,0.0507,20.9961,0.02617,1.0924,0.05181,21.0854
2019-06-30,OC-MULT-235,Multifamily,Newport Beach,58870,1961,0.924,1.2172,3213.47,3189.207,0.0483,0.38,1.2,0.054,0.4556,0.16,58.0,Market / Lease-up Risk,5400.0,0.042,0.03595161265128051,0.0483,25.2008,0.01241,1.2323,0.05333,23.1085
2019-06-30,OC-MULT-239,Multifamily,Orange,63087,1967,0.971,1.1006,3238.38,3282.864,0.0541,0.398,1.0,0.648,0.6412,0.244,51.0,Market / Lease-up Risk,1148.15,0.042,0.0483767174932235,0.0541,20.3438,0.03084,1.1345,0.05229,21.6974
2019-06-30,OC-MULT-243,Multifamily,Santa Ana,60864,1976,0.952,1.1051,3233.34,3337.372,0.0569,0.364,0.9,0.405,0.1507,0.537,48.0,Market / Lease-up Risk,2296.3,0.042,0.05584185279193919,0.0569,19.4218,0.03162,1.14,0.05147,22.1498
2019-06-30,OC-MULT-247,Multifamily,Costa Mesa,22416,1988,0.965,0.6897,3807.75,3830.873,0.0526,0.335,0.9,0.479,0.2141,0.838,24.0,Market / Lease-up Risk,3250.0,0.042,0.027718283434705414,0.0526,13.1122,0.02943,0.71,0.052,13.6536
2019-06-30,OC-MULT-251,Multifamily,Fullerton,69325,1963,0.932,1.1283,3231.39,3149.544,0.0557,0.443,1.3,0.539,0.5615,0.317,59.0,Market / Lease-up Risk,1500.0,0.042,0.030907947309108726,0.0557,20.2567,0.02284,1.1541,0.05163,22.3523
2019-06-30,OC-MULT-255,Multifamily,Anaheim,48960,1955,0.931,0.8892,3740.17,3599.382,0.049,0.44,1.1,0.032,0.1058,0.26,40.0,Market / Lease-up Risk,950.98,0.042,0.03133741145001055,0.049,18.1469,0.024,0.9105,0.05176,17.5903
2019-06-30,OC-MULT-259,Multifamily,Irvine,66816,1962,0.95,0.5191,1650.57,1619.821,0.0477,0.395,0.9,0.256,0.1912,0.217,48.0,Market / Lease-up Risk,1393.94,0.042,0.033972395432845394,0.0477,10.8826,0.05606,0.5482,0.05276,10.3899
2019-06-30,OC-MULT-263,Multifamily,Newport Beach,25947,1968,0.943,0.2285,1400.98,1360.166,0.0502,0.438,1.2,0.2,0.1288,0.314,27.0,Market / Lease-up Risk,5400.0,0.042,0.02847417610242939,0.0502,4.5518,0.04174,0.238,0.05232,4.5501
2019-06-30,OC-MULT-267,Multifamily,Orange,48009,1977,0.935,0.7825,3082.33,2978.514,0.0554,0.408,1.5,0.122,0.1456,0.582,39.0,Market / Lease-up Risk,1148.15,0.042,0.048800943615124104,0.0554,14.1245,0.00635,0.7875,0.05178,15.2071
2019-06-30,OC-MULT-27,Multifamily,Fullerton,55930,2000,0.952,0.9782,3331.45,3347.716,0.052,0.442,1.0,0.315,0.5832,0.974,47.0,Market / Lease-up Risk,1500.0,0.042,0.03185213169305641,0.052,18.8115,0.01544,0.9933,0.05133,19.3526
2019-06-30,OC-MULT-271,Multifamily,Santa Ana,38108,1984,0.922,0.7087,3378.22,3295.383,0.0501,0.309,1.3,0.115,0.2425,0.788,28.0,Market / Lease-up Risk,2296.3,0.042,0.04100661196187795,0.0501,14.1457,0.04343,0.7395,0.05238,14.1165
2019-06-30,OC-MULT-275,Multifamily,Costa Mesa,82956,1987,0.965,1.3461,3465.74,3387.998,0.0466,0.448,1.4,0.043,0.4234,0.839,62.0,Market / Lease-up Risk,3250.0,0.042,0.04742492951360771,0.0466,28.8863,0.06441,1.4328,0.05195,27.5819
2019-06-30,OC-MULT-279,Multifamily,Fullerton,48960,1978,0.979,1.0435,3370.11,3437.142,0.0555,0.422,1.0,0.111,0.6531,0.474,48.0,Market / Lease-up Risk,1500.0,0.042,0.03579566162103653,0.0555,18.8018,0.03196,1.0768,0.05149,20.9119
2019-06-30,OC-MULT-283,Multifamily,Anaheim,66432,1979,0.942,0.5555,1698.68,1659.028,0.0517,0.385,1.0,0.08,0.2053,0.728,48.0,Market / Lease-up Risk,950.98,0.042,0.02763032488832136,0.0517,10.7447,0.03582,0.5754,0.05147,11.1783
2019-06-30,OC-MULT-287,Multifamily,Irvine,65772,1957,0.928,1.1862,2746.5,2843.963,0.0475,0.352,1.4,0.24,0.4769,0.256,63.0,Market / Lease-up Risk,1393.94,0.042,0.05069245053407959,0.0475,24.9726,0.01775,1.2073,0.05168,23.3624
2019-06-30,OC-MULT-291,Multifamily,Newport Beach,45444,1978,0.923,0.7812,2490.67,2414.897,0.0568,0.312,1.0,0.347,0.2908,0.513,42.0,Market / Lease-up Risk,5400.0,0.042,0.0366557428218925,0.0568,13.7535,0.02708,0.8024,0.05181,15.4878
2019-06-30,OC-MULT-295,Multifamily,Orange,38880,1967,0.933,0.6485,3210.7,3109.579,0.0481,0.367,1.4,0.424,0.1046,0.338,30.0,Market / Lease-up Risk,1148.15,0.042,0.020957574347338574,0.0481,13.4823,0.05633,0.685,0.052,13.1725
2019-06-30,OC-MULT-299,Multifamily,Santa Ana,48276,1984,0.924,0.7901,3005.75,3054.958,0.0534,0.328,1.1,0.134,0.0788,0.693,36.0,Market / Lease-up Risk,2296.3,0.042,0.023758167473347247,0.0534,14.7959,0.01949,0.8055,0.05078,15.863
2019-06-30,OC-MULT-303,Multifamily,Costa Mesa,20878,1956,0.955,0.4569,3277.46,3174.955,0.0547,0.418,0.8,0.55,0.12,0.172,22.0,Market / Lease-up Risk,3250.0,0.042,0.02878628206901664,0.0547,8.3528,0.03106,0.4711,0.05165,9.1204
2019-06-30,OC-MULT-307,Multifamily,Fullerton,27289,1962,0.928,0.5593,3192.73,3302.525,0.0509,0.429,1.2,0.331,0.1696,0.288,29.0,Market / Lease-up Risk,1500.0,0.042,0.02170271898177145,0.0509,10.9882,0.04511,0.5845,0.05256,11.1211
2019-06-30,OC-MULT-31,Multifamily,Anaheim,42458,1988,0.943,0.8383,2633.59,2563.478,0.0534,0.376,1.2,0.069,0.2478,0.762,46.0,Market / Lease-up Risk,950.98,0.042,0.044218175178384805,0.0534,15.6985,0.00951,0.8463,0.05203,16.2645
2019-06-30,OC-MULT-311,Multifamily,Anaheim,38052,1965,0.95,0.7416,2748.79,2647.086,0.0482,0.308,0.8,0.141,0.2091,0.466,36.0,Market / Lease-up Risk,950.98,0.042,0.023876756008694752,0.0482,15.3859,0.02748,0.762,0.0516,14.7677
2019-06-30,OC-MULT-315,Multifamily,Irvine,53376,1989,0.933,0.9223,2894.51,2783.681,0.0561,0.395,1.3,0.204,0.2849,0.71,48.0,Market / Lease-up Risk,1393.94,0.042,0.04215815206705876,0.0561,16.4403,0.03893,0.9582,0.05273,18.1733
2019-06-30,OC-MULT-319,Multifamily,Newport Beach,51980,1970,0.931,0.9508,2838.99,2930.197,0.0562,0.314,1.1,0.18,0.2895,0.418,46.0,Market / Lease-up Risk,5400.0,0.042,0.040822613265824356,0.0562,16.9181,0.04456,0.9932,0.05214,19.0471
2019-06-30,OC-MULT-323,Multifamily,Orange,42066,1989,0.936,0.6801,2643.67,2668.605,0.0495,0.385,1.1,0.73,0.2621,0.882,38.0,Market / Lease-up Risk,1148.15,0.042,0.03421434567548687,0.0495,13.7394,0.0345,0.7036,0.05283,13.3163
2019-06-30,OC-MULT-327,Multifamily,Santa Ana,45315,1986,0.97,0.618,2138.53,2145.378,0.0478,0.437,0.9,0.337,0.392,0.608,45.0,Market / Lease-up Risk,2296.3,0.042,0.03209756423604691,0.0478,12.9289,0.01965,0.6301,0.05107,12.3379
2019-06-30,OC-MULT-331,Multifamily,Costa Mesa,56330,1997,0.951,1.0346,3154.63,3112.873,0.0536,0.318,1.1,0.058,0.6177,0.823,43.0,Market / Lease-up Risk,3250.0,0.042,0.042722201773887136,0.0536,19.3022,0.03708,1.073,0.05197,20.646
2019-06-30,OC-MULT-335,Multifamily,Fullerton,49290,1979,0.936,1.2036,3056.55,3075.471,0.0491,0.325,0.8,0.073,0.2264,0.523,53.0,Market / Lease-up Risk,1500.0,0.042,0.03762407108600583,0.0491,24.5132,0.01531,1.222,0.05153,23.7129
2019-06-30,OC-MULT-339,Multifamily,Anaheim,48375,1976,0.922,0.6293,2275.04,2306.9,0.0477,0.388,1.0,0.235,0.2862,0.435,43.0,Market / Lease-up Risk,950.98,0.042,0.04231289680179392,0.0477,13.1929,0.043,0.6564,0.05195,12.635
2019-06-30,OC-MULT-343,Multifamily,Irvine,43010,1955,0.957,0.9097,3974.68,4132.208,0.0544,0.383,0.9,0.062,0.4207,0.2,34.0,Market / Lease-up Risk,1393.94,0.042,0.02204863568286123,0.0544,16.7224,0.01071,0.9194,0.05168,17.7909
2019-06-30,OC-MULT-347,Multifamily,Newport Beach,35631,1991,0.923,0.8703,3540.66,3534.251,0.0542,0.388,1.1,0.474,0.4284,0.835,37.0,Market / Lease-up Risk,5400.0,0.042,0.03556020749577246,0.0542,16.0572,0.03538,0.9011,0.05163,17.4524
2019-06-30,OC-MULT-35,Multifamily,Irvine,63504,1961,0.968,0.9609,2667.86,2746.5,0.0553,0.32,0.9,0.491,0.5843,0.356,48.0,Market / Lease-up Risk,1393.94,0.042,0.033461798839639775,0.0553,17.3761,-0.00147,0.9595,0.05235,18.3287
2019-06-30,OC-MULT-351,Multifamily,Orange,45150,1961,0.924,1.1829,3293.19,3234.371,0.0476,0.318,1.4,0.702,0.3938,0.356,50.0,Market / Lease-up Risk,1148.15,0.042,0.01,0.0476,24.8508,0.03348,1.2225,0.0526,23.2437
2019-06-30,OC-MULT-355,Multifamily,Santa Ana,39276,1982,0.934,0.8451,3634.56,3544.173,0.0468,0.412,0.9,0.153,0.5093,0.591,36.0,Market / Lease-up Risk,2296.3,0.042,0.03454192653826442,0.0468,18.0577,0.01322,0.8563,0.05252,16.3025
2019-06-30,OC-MULT-359,Multifamily,Costa Mesa,47893,1970,0.929,0.7915,2472.86,2476.172,0.0474,0.357,1.3,0.088,0.4664,0.392,47.0,Market / Lease-up Risk,3250.0,0.042,0.03624836225521205,0.0474,16.6983,0.03426,0.8186,0.05228,15.6578
2019-06-30,OC-MULT-363,Multifamily,Fullerton,29133,1960,0.933,0.3247,1832.63,1783.152,0.0559,0.383,1.0,0.26,0.0874,0.361,27.0,Market / Lease-up Risk,1500.0,0.042,0.03113778040074691,0.0559,5.8086,0.03777,0.337,0.05231,6.442
2019-06-30,OC-MULT-367,Multifamily,Anaheim,54243,1957,0.976,1.2162,3852.73,3830.229,0.0551,0.308,1.0,0.155,0.2726,0.202,41.0,Market / Lease-up Risk,950.98,0.042,0.05909019112191975,0.0551,22.0726,0.03547,1.2593,0.0526,23.9417
2019-06-30,OC-MULT-371,Multifamily,Irvine,38150,1963,0.94,0.657,2954.03,2994.454,0.0542,0.407,1.3,0.171,0.1416,0.363,35.0,Market / Lease-up Risk,1393.94,0.042,0.034755918828997916,0.0542,12.1218,0.03496,0.68,0.05095,13.3464
2019-06-30,OC-MULT-375,Multifamily,Newport Beach,31842,1973,0.971,0.8175,3701.46,3806.014,0.0567,0.312,1.3,0.03,0.4039,0.466,29.0,Market / Lease-up Risk,5400.0,0.042,0.04354100983208726,0.0567,14.418,0.02472,0.8377,0.05217,16.0585
2019-06-30,OC-MULT-379,Multifamily,Orange,29590,1976,0.948,0.3914,2594.54,2668.765,0.0517,0.385,0.9,0.641,0.195,0.601,22.0,Market / Lease-up Risk,1148.15,0.042,0.042175044562456694,0.0517,7.5706,0.03071,0.4034,0.05204,7.7527
2019-06-30,OC-MULT-383,Multifamily,Santa Ana,42366,1974,0.934,0.7106,2321.22,2305.058,0.0565,0.375,1.2,0.122,0.2697,0.493,46.0,Market / Lease-up Risk,2296.3,0.042,0.04977102257860215,0.0565,12.577,0.03938,0.7386,0.05208,14.1829
2019-06-30,OC-MULT-387,Multifamily,Costa Mesa,39862,1974,0.967,1.0084,3493.24,3615.036,0.0555,0.332,1.4,0.453,0.1715,0.629,38.0,Market / Lease-up Risk,3250.0,0.042,0.03848267586466589,0.0555,18.1694,0.03425,1.0429,0.0517,20.1744
2019-06-30,OC-MULT-39,Multifamily,Newport Beach,66348,1967,0.92,1.0076,3031.32,2970.565,0.0473,0.444,1.0,0.271,0.3176,0.436,57.0,Market / Lease-up Risk,5400.0,0.042,0.028506391531281663,0.0473,21.3023,0.05933,1.0674,0.05215,20.4665
2019-06-30,OC-MULT-391,Multifamily,Fullerton,26160,1980,0.954,0.5431,3570.11,3477.134,0.0468,0.435,1.3,0.029,0.1039,0.661,24.0,Market / Lease-up Risk,1500.0,0.042,0.029696860368778652,0.0468,11.6047,0.06103,0.5762,0.0525,10.9766
2019-06-30,OC-MULT-395,Multifamily,Anaheim,54464,1994,0.94,1.1581,3569.75,3516.693,0.0494,0.362,1.4,0.226,0.2379,0.764,46.0,Market / Lease-up Risk,950.98,0.042,0.018554058528417287,0.0494,23.4433,-0.00592,1.1512,0.05186,22.1975
2019-06-30,OC-MULT-399,Multifamily,Irvine,25056,1968,0.936,0.5579,3559.47,3535.052,0.052,0.388,0.8,0.434,0.1267,0.338,24.0,Market / Lease-up Risk,1393.94,0.042,0.044925173394279705,0.052,10.7288,0.03411,0.5769,0.05133,11.239
2019-06-30,OC-MULT-43,Multifamily,Orange,41088,1965,0.94,0.8488,4098.28,4168.065,0.052,0.396,1.0,0.18,0.3732,0.374,32.0,Market / Lease-up Risk,1148.15,0.042,0.03646004533259563,0.052,16.3231,0.03296,0.8768,0.05222,16.7891
2019-06-30,OC-MULT-47,Multifamily,Santa Ana,43808,1979,0.946,0.6296,2637.32,2660.085,0.0555,0.42,1.2,0.442,0.0989,0.707,37.0,Market / Lease-up Risk,2296.3,0.042,0.040595759113876174,0.0555,11.3441,0.02128,0.643,0.05264,12.2146
2019-06-30,OC-MULT-51,Multifamily,Costa Mesa,98039,1959,0.943,0.8025,1816.28,1769.469,0.0503,0.437,1.0,0.392,0.1368,0.225,73.0,Market / Lease-up Risk,3250.0,0.042,0.04182299527579369,0.0503,15.9543,-0.00578,0.7979,0.05178,15.4101
2019-06-30,OC-MULT-55,Multifamily,Fullerton,42842,1962,0.946,0.6744,3401.64,3338.93,0.0508,0.407,1.3,0.326,0.194,0.148,31.0,Market / Lease-up Risk,1500.0,0.042,0.036207741994876856,0.0508,13.2756,0.04239,0.703,0.05253,13.3833
2019-06-30,OC-MULT-59,Multifamily,Anaheim,78244,1992,0.958,1.4236,3087.96,3086.331,0.0516,0.34,1.2,0.194,0.6581,0.924,62.0,Market / Lease-up Risk,950.98,0.042,0.045865387123645025,0.0516,27.5891,0.02434,1.4583,0.05162,28.2522
2019-06-30,OC-MULT-63,Multifamily,Irvine,44933,1973,0.941,0.8502,2810.02,2798.533,0.0561,0.442,1.3,0.345,0.1947,0.574,49.0,Market / Lease-up Risk,1393.94,0.042,0.036253268837199155,0.0561,15.1551,0.05374,0.8959,0.05215,17.1798
2019-06-30,OC-MULT-67,Multifamily,Newport Beach,63444,1989,0.96,1.0742,2874.69,2971.797,0.053,0.351,0.9,0.537,0.6302,0.706,51.0,Market / Lease-up Risk,5400.0,0.042,0.0421213268291764,0.053,20.2679,0.03358,1.1103,0.05235,21.2072
2019-06-30,OC-MULT-71,Multifamily,Orange,67151,1968,0.945,1.3289,3382.69,3264.016,0.0526,0.333,1.3,0.045,0.3719,0.538,53.0,Market / Lease-up Risk,1148.15,0.042,0.04435193908875103,0.0526,25.2643,0.01534,1.3493,0.05172,26.0905
2019-06-30,OC-MULT-75,Multifamily,Santa Ana,35040,1975,0.98,0.6187,3201.44,3289.893,0.0541,0.441,0.9,0.105,0.1463,0.536,30.0,Market / Lease-up Risk,2296.3,0.042,0.05505573958189629,0.0541,11.4362,0.02061,0.6315,0.05138,12.291
2019-06-30,OC-MULT-79,Multifamily,Costa Mesa,17119,1955,0.958,0.4188,3231.41,3315.367,0.0478,0.302,1.0,0.45,0.1358,0.252,17.0,Market / Lease-up Risk,3250.0,0.042,0.030561988889354477,0.0478,8.7615,0.03823,0.4348,0.05136,8.4663
2019-06-30,OC-MULT-83,Multifamily,Fullerton,85504,1963,0.977,1.8305,3776.37,3751.68,0.049,0.32,1.1,0.489,1.1243,0.268,64.0,Market / Lease-up Risk,1500.0,0.042,0.016855251149814614,0.049,37.3571,0.0093,1.8475,0.05186,35.6229
2019-06-30,OC-MULT-87,Multifamily,Anaheim,25872,1985,0.941,0.6047,3658.3,3550.835,0.0476,0.321,0.9,0.471,0.3547,0.623,22.0,Market / Lease-up Risk,950.98,0.042,0.03609932821128105,0.0476,12.7038,0.04552,0.6322,0.05178,12.209
